codigo,aids,animais,dengue,hanseniase,hepatites,sadquirida,scongenita,sgestante,toxico,tuberculose,autoprovocada_sim,autoprovocada_não,violencia,estabelecimentos,profissionais,estado,metropolitana,amazonia,semiarido,agropecuaria,industria,servicos,servicos_basicos,impostos,pib,per_capita,populacao,latitude,longitude,regiao,nascimentos,mortalidade_geral,mortalidade_infantil
313535,0,219,945,2,1,1,0,1,10,6,11,115,132,14,25,MG,0,0,1,4124.0,2667.0,21584.0,36374.0,2979.0,67728.0,8498.97,7969,-15.9984,-44.2755,SE,508,273,5
313540,0,17,310,0,3,15,0,0,17,5,25,199,225,10,38,MG,0,0,0,6867.0,714332.0,273128.0,54431.0,176128.0,1224886.0,249366.03,4912,-20.5343,-43.9898,SE,314,245,1
313590,0,17,3,0,0,2,1,1,4,5,4,17,23,6,17,MG,0,0,0,16690.0,2269.0,20480.0,21770.0,3099.0,64307.0,13433.76,4787,-21.9891,-45.2915,SE,279,206,3
313610,0,177,161,5,0,4,0,0,39,4,11,41,53,5,19,MG,1,0,0,3404.0,31095.0,14083.0,22529.0,1635.0,72745.0,15907.52,4573,-19.1734,-42.6778,SE,219,220,5
313652,0,191,157,2,2,0,0,2,2,2,9,30,40,8,19,MG,0,0,1,10204.0,1413.0,11054.0,22276.0,1220.0,46167.0,10257.14,4501,-16.9086,-42.6046,SE,229,95,4
313695,0,54,133,6,0,2,1,0,2,14,6,36,49,6,22,MG,0,0,1,5913.0,2455.0,13219.0,27201.0,1452.0,50241.0,8777.22,5724,-14.2667,-44.16,SE,327,135,6
313790,0,42,47,0,0,4,0,0,5,0,21,9,30,5,17,MG,0,0,0,6029.0,1645.0,12952.0,17380.0,1886.0,39893.0,11764.38,3391,-20.7905,-43.471,SE,168,153,2
313810,0,442,76,6,0,19,1,3,93,4,13,199,225,9,23,MG,0,0,0,51097.0,4975.0,26941.0,34400.0,6589.0,124001.0,19041.91,6512,-17.887,-44.578,SE,400,188,3
313910,0,16,6,1,0,9,2,3,14,2,1,1,4,5,15,MG,0,0,0,81588.0,29347.0,46739.0,25184.0,9375.0,192233.0,37707.54,5098,-21.4835,-44.3291,SE,269,172,4
313925,0,159,184,0,0,1,1,1,6,0,12,50,62,10,21,MG,0,0,1,2524.0,2920.0,15001.0,29428.0,2054.0,51927.0,7936.19,6543,-15.0509,-42.9511,SE,310,194,2
314030,0,34,173,0,1,3,3,2,4,3,3,8,11,4,16,MG,1,0,0,3282.0,1516.0,13639.0,22531.0,1489.0,42458.0,10511.95,4039,-19.7101,-42.7331,SE,251,171,7
314040,0,6,2,0,0,0,0,1,3,1,7,12,19,2,3,MG,0,0,0,6120.0,1090.0,10854.0,15141.0,1108.0,34313.0,12454.84,2755,-22.4475,-45.1649,SE,196,110,2
314055,0,91,23,3,1,7,0,2,0,6,0,16,16,3,16,MG,0,0,1,2512.0,8555.0,22086.0,36693.0,2144.0,71990.0,8384.53,8586,-15.6871,-40.7381,SE,441,237,7
314060,0,79,113,0,0,3,1,2,85,1,14,30,57,4,15,MG,0,0,0,9634.0,1752.0,13357.0,21208.0,1780.0,47731.0,10704.38,4459,-18.4704,-43.0583,SE,229,175,4
314100,0,189,829,7,2,1,1,3,10,6,13,87,104,24,44,MG,0,0,1,5981.0,15779.0,66485.0,50134.0,6722.0,145101.0,11646.27,12459,-15.3949,-42.8603,SE,722,467,8
314130,0,21,33,0,0,0,1,2,4,4,2,6,11,6,16,MG,0,0,0,64439.0,5173.0,29034.0,21306.0,4796.0,124748.0,32811.21,3802,-19.9945,-46.2251,SE,217,110,2
314190,0,11,2,0,0,1,0,0,2,1,1,21,23,8,25,MG,0,0,0,26151.0,17847.0,28177.0,19641.0,5699.0,97515.0,25042.43,3894,-21.6802,-44.6055,SE,213,162,0
314225,0,120,239,0,0,1,0,1,1,10,19,86,110,14,11,MG,0,0,1,2403.0,1283.0,10702.0,23958.0,1147.0,39493.0,8079.67,4888,-14.7431,-44.4177,SE,261,143,5
314230,0,56,79,1,3,5,0,0,19,1,18,45,66,6,14,MG,1,0,0,2377.0,4773.0,29847.0,23789.0,4779.0,65564.0,13328.69,4919,-20.3403,-44.0513,SE,253,221,6
314250,0,36,88,0,0,0,0,2,3,1,24,129,156,6,9,MG,0,0,0,3330.0,7374.0,8366.0,13638.0,1096.0,33805.0,15227.3,2220,-18.3249,-44.1183,SE,124,73,0
314345,0,195,71,0,2,0,0,1,0,1,2,59,65,11,19,MG,0,0,1,12417.0,2156.0,15001.0,37133.0,1785.0,68491.0,8302.96,8249,-15.1753,-42.5009,SE,387,173,3
314360,0,17,348,0,0,0,1,2,6,0,0,46,46,3,11,MG,0,0,0,13216.0,1968.0,13627.0,17579.0,2371.0,48762.0,19805.77,2462,-18.547,-44.603,SE,153,83,2
314370,0,140,70,0,0,0,0,0,2,3,0,8,14,2,8,MG,0,0,0,3249.0,1219.0,10911.0,17949.0,1228.0,34557.0,10860.13,3182,-19.2188,-43.3812,SE,173,141,4
314420,0,105,26,4,2,0,0,0,3,2,9,34,43,5,13,MG,0,0,0,2905.0,1154.0,8198.0,16534.0,858.0,29648.0,9207.5,3220,-18.4549,-42.2485,SE,140,99,3
314440,0,159,4,0,2,2,0,0,32,5,41,23,65,7,19,MG,0,0,0,10601.0,4863.0,31108.0,23168.0,6442.0,76182.0,16106.18,4730,-22.1162,-45.5127,SE,189,191,0
314465,0,196,65,15,0,1,0,1,0,5,3,47,55,12,25,MG,0,0,1,12532.0,5147.0,21150.0,47251.0,4176.0,90256.0,8766.94,10295,-15.32,-41.7556,SE,501,296,5
314467,0,55,49,3,2,2,0,1,11,1,0,15,16,6,13,MG,0,0,0,6630.0,1430.0,14570.0,18560.0,3121.0,44311.0,13890.6,3190,-18.493,-41.111,SE,246,82,3
314537,0,165,16,0,0,0,0,1,0,6,16,45,62,5,15,MG,0,0,1,2252.0,5555.0,14674.0,24774.0,7043.0,54298.0,10246.85,5299,-16.0167,-42.4048,SE,281,142,3
314540,0,8,121,0,0,0,0,0,5,1,1,1,2,5,14,MG,0,0,0,2999.0,954.0,7184.0,12644.0,690.0,24472.0,14008.02,1747,-21.8603,-43.9359,SE,73,75,1
314550,0,14,0,0,1,0,0,0,5,4,7,48,74,4,13,MG,0,0,0,2848.0,2143.0,12768.0,16754.0,1881.0,36393.0,13058.27,2787,-22.069,-45.2661,SE,149,113,0
314625,0,72,483,0,0,0,0,0,0,4,1,37,41,5,12,MG,0,0,1,2815.0,1973.0,20448.0,29696.0,3398.0,58330.0,9145.53,6378,-16.3644,-42.5158,SE,361,203,3
314655,0,112,100,0,0,1,0,0,0,3,4,63,67,8,20,MG,0,0,1,5011.0,2275.0,11128.0,29328.0,1993.0,49735.0,8167.98,6089,-15.5314,-43.0679,SE,302,160,5
314660,0,17,7,0,0,0,0,0,8,1,8,16,24,3,6,MG,0,0,0,4075.0,734.0,7438.0,11393.0,865.0,24505.0,16026.6,1529,-21.2918,-43.4091,SE,72,90,1
314780,0,28,6,1,0,2,1,2,3,2,13,38,56,6,15,MG,0,0,0,7639.0,932.0,8530.0,13584.0,1120.0,31805.0,15598.3,2039,-22.2071,-44.2369,SE,85,54,1
314750,0,222,8,0,2,0,0,0,13,0,10,10,21,5,11,MG,0,0,0,1641.0,907.0,5692.0,11205.0,901.0,20346.0,12338.32,1649,-19.3514,-43.1387,SE,69,67,2
314840,0,42,50,0,2,3,0,1,0,1,0,34,34,7,13,MG,0,0,0,7156.0,4424.0,14882.0,23024.0,2659.0,52144.0,10795.92,4830,-18.4317,-42.8726,SE,254,166,2
314875,0,76,5,0,0,1,0,0,37,1,30,164,194,8,19,MG,0,0,0,8417.0,2250.0,14900.0,33602.0,1925.0,61093.0,8608.22,7097,-20.5224,-42.3308,SE,501,151,7
314880,0,122,46,0,1,1,0,0,31,0,30,14,46,6,19,MG,0,0,0,8061.0,2398.0,10996.0,17570.0,1482.0,40506.0,13272.05,3052,-20.5973,-42.7127,SE,147,155,4
314915,0,139,190,4,1,4,5,8,1,12,8,56,69,13,17,MG,0,0,1,10445.0,3493.0,23614.0,51265.0,3196.0,92014.0,7600.06,12107,-15.6037,-44.3914,SE,592,297,11
314920,0,40,106,0,3,3,0,0,36,4,18,99,118,7,19,MG,0,0,0,47472.0,5577.0,39582.0,23747.0,8511.0,124888.0,34356.96,3635,-19.2282,-47.4643,SE,158,123,2
314940,0,12,12,1,0,2,0,0,14,1,0,6,6,4,12,MG,0,0,0,2646.0,719.0,6512.0,12294.0,723.0,22894.0,12669.57,1807,-21.7081,-43.7433,SE,70,50,1
315015,0,82,72,4,2,8,2,7,31,7,37,62,99,9,20,MG,0,0,0,14798.0,5605.0,38633.0,36007.0,6746.0,101790.0,11882.99,8566,-19.7598,-42.0759,SE,644,253,11
315030,0,32,2,0,1,9,2,4,35,4,37,76,124,8,22,MG,0,0,0,20968.0,8419.0,24132.0,21736.0,3513.0,78768.0,17515.66,4497,-21.4695,-44.1942,SE,221,204,4
315040,0,5,77,0,1,1,1,1,5,3,6,3,10,6,20,MG,0,0,0,12785.0,3201.0,19938.0,25287.0,3085.0,64296.0,12905.7,4982,-20.472,-44.2247,SE,247,136,1
315053,0,53,184,5,0,1,3,5,18,6,0,112,114,6,13,MG,1,0,0,4287.0,2596.0,15056.0,24413.0,1627.0,47979.0,9710.43,4941,-19.7278,-42.4081,SE,294,168,2
315057,0,257,268,4,0,0,0,0,0,7,4,72,82,8,14,MG,0,0,0,6009.0,2213.0,16678.0,34040.0,2058.0,60998.0,8125.49,7507,-16.0576,-45.1455,SE,483,206,9
315070,0,222,671,1,1,8,1,3,87,0,77,159,236,3,19,MG,0,0,0,63870.0,102988.0,87091.0,33918.0,33847.0,321713.0,51897.53,6199,-19.9097,-48.7031,SE,439,143,7
315170,0,440,35,4,4,11,0,2,125,6,93,287,383,25,81,MG,0,0,0,28826.0,37609.0,131571.0,71369.0,23823.0,293198.0,17461.59,16791,-21.7805,-45.9661,SE,830,594,10
315213,0,55,282,1,0,0,0,0,1,3,4,30,34,7,9,MG,0,0,0,3442.0,2700.0,12708.0,21724.0,1539.0,42114.0,9883.59,4261,-16.6318,-45.0641,SE,292,129,4
315230,0,67,167,1,3,5,1,2,9,6,13,43,63,11,35,MG,0,0,0,10470.0,5866.0,33918.0,43713.0,5157.0,99123.0,8788.29,11279,-20.6647,-43.0838,SE,480,381,8
315310,0,179,26,1,1,1,0,1,46,3,38,110,148,10,26,MG,0,0,0,6682.0,2493.0,15989.0,25789.0,2234.0,53187.0,9906.27,5369,-20.766,-43.1899,SE,228,247,2
315320,0,44,114,1,0,15,0,3,5,1,27,97,125,4,15,MG,0,0,0,6111.0,11655.0,11346.0,19621.0,3220.0,51953.0,14268.89,3641,-18.637,-44.058,SE,178,114,1
315380,0,7,9,0,1,3,0,0,22,0,2,3,6,3,7,MG,0,0,0,6358.0,1376.0,9325.0,13955.0,1122.0,32137.0,16574.07,1939,-20.742,-43.8855,SE,77,75,0
315450,0,189,58,0,0,4,0,1,0,4,10,52,62,10,21,MG,0,0,1,48128.0,161912.0,58454.0,43893.0,14299.0,326686.0,34456.91,9481,-16.0096,-43.0492,SE,577,268,8
315500,0,70,7,1,0,2,0,0,9,0,13,35,56,4,8,MG,0,0,0,3205.0,9881.0,12564.0,19630.0,4950.0,50230.0,19245.24,2610,-20.2416,-42.8999,SE,101,98,2
315600,0,84,139,6,5,0,0,1,16,5,17,101,127,15,30,MG,0,0,0,15259.0,3773.0,39464.0,52650.0,4708.0,115854.0,9018.67,12846,-18.294,-43.009,SE,689,429,6
315610,0,66,30,0,1,3,1,1,46,1,18,31,55,9,25,MG,0,0,0,14078.0,9093.0,20315.0,21438.0,2211.0,67135.0,14581.84,4604,-21.028,-44.3208,SE,230,206,1
315645,0,11,19,1,2,1,0,1,1,5,0,3,3,6,16,MG,0,0,0,3089.0,2815.0,14087.0,24110.0,2067.0,46167.0,10049.52,4594,-20.9817,-42.5116,SE,230,194,6
315650,0,161,162,9,0,0,0,0,1,9,1,10,14,10,23,MG,0,0,1,7081.0,6931.0,14911.0,28837.0,2025.0,59785.0,9972.43,5995,-16.4057,-42.2614,SE,312,256,6
315710,0,212,30,11,1,6,1,4,3,16,25,38,63,10,21,MG,0,0,1,7548.0,22864.0,30707.0,34818.0,4389.0,100327.0,14313.96,7009,-16.0068,-39.9394,SE,348,225,6
315725,0,129,13,0,0,6,0,3,14,2,15,56,119,4,15,MG,0,0,0,8729.0,4469.0,39185.0,35935.0,7319.0,95636.0,11738.84,8147,-19.978,-42.14,SE,532,254,10
315737,0,87,221,5,0,3,1,0,1,2,0,44,47,5,14,MG,0,0,1,2733.0,1163.0,13315.0,21569.0,1923.0,40702.0,9826.75,4142,-16.0976,-41.7486,SE,197,160,1
315740,0,159,15,0,1,3,0,0,12,1,12,30,42,10,13,MG,0,0,0,7786.0,7756.0,12521.0,23944.0,3096.0,55103.0,11581.18,4758,-20.2377,-42.8173,SE,211,203,3
315930,0,15,4,1,2,1,1,1,0,7,3,8,11,6,23,MG,0,0,0,7522.0,2151.0,25226.0,24062.0,3661.0,62623.0,12821.99,4884,-22.1479,-44.0981,SE,203,211,2
315870,0,6,0,0,0,3,0,0,12,0,11,29,41,4,12,MG,0,0,0,4738.0,864.0,8800.0,15267.0,1152.0,30822.0,12539.43,2458,-21.5988,-44.1054,SE,107,98,3
316000,0,11,30,1,0,7,0,2,5,6,4,44,48,7,13,MG,0,0,0,10035.0,2704.0,16213.0,19085.0,1658.0,49695.0,13796.38,3602,-21.7611,-42.8118,SE,134,137,0
316010,0,120,64,0,1,6,1,2,23,3,23,48,79,6,17,MG,0,0,0,6651.0,12271.0,17791.0,21655.0,13405.0,71773.0,18351.55,3911,-20.3189,-42.6051,SE,277,191,1
316020,0,67,54,2,0,0,0,0,10,0,2,26,28,2,9,MG,0,0,0,5363.0,1320.0,10398.0,20737.0,1320.0,39139.0,10197.7,3838,-18.469,-43.3037,SE,207,121,4
316045,0,95,58,0,1,1,0,0,9,2,7,79,104,12,18,MG,0,0,1,3134.0,2228.0,14701.0,34043.0,1686.0,55793.0,7667.0,7277,-15.3421,-42.6219,SE,405,189,5
316050,0,62,1,0,1,2,0,0,0,0,1,0,1,3,8,MG,0,0,0,2472.0,738.0,7620.0,12227.0,891.0,23949.0,13568.68,1765,-19.228,-43.254,SE,82,69,1
316060,0,49,171,1,0,0,0,0,14,1,0,69,74,5,8,MG,0,0,0,5213.0,1850.0,10607.0,16826.0,1732.0,36227.0,11735.43,3087,-18.2972,-44.2232,SE,131,107,1
316080,0,47,34,0,0,0,1,6,8,7,34,60,97,4,9,MG,0,0,0,14020.0,3656.0,20590.0,25959.0,2853.0,67078.0,12689.81,5286,-21.5844,-45.0703,SE,352,137,4
316090,0,23,31,0,0,5,2,1,22,11,16,133,152,6,12,MG,0,0,0,2061.0,3257.0,29146.0,24921.0,3785.0,63170.0,16899.52,3738,-20.6246,-43.9518,SE,195,152,1
316170,0,43,392,4,1,3,1,1,9,2,30,88,118,7,18,MG,0,0,0,52458.0,17380.0,100073.0,40469.0,21045.0,231425.0,27586.67,8389,-18.3403,-45.8335,SE,327,213,8
316260,0,53,275,8,4,4,7,9,48,14,8,45,63,8,32,MG,1,0,0,5504.0,12929.0,36596.0,33416.0,5699.0,94145.0,12555.96,7498,-19.339,-42.158,SE,555,335,7
316350,0,143,63,1,0,11,0,4,48,6,17,29,46,7,20,MG,0,0,0,11484.0,11511.0,20882.0,29284.0,4527.0,77688.0,12039.01,6453,-18.2744,-42.6711,SE,331,243,3
316360,0,55,5,0,1,3,1,1,11,2,2,14,16,3,12,MG,0,0,0,3646.0,1404.0,9432.0,16402.0,965.0,31849.0,11411.42,2791,-20.0062,-41.7489,SE,199,94,0
316410,0,42,60,1,1,1,0,2,6,2,5,45,50,8,15,MG,0,0,0,6138.0,9007.0,23128.0,23999.0,4457.0,66729.0,12720.02,5246,-18.366,-42.603,SE,308,217,5
316430,0,63,90,2,2,3,1,4,14,2,37,78,118,13,16,MG,0,0,0,57018.0,40140.0,81983.0,34666.0,24799.0,238606.0,33840.02,7051,-20.2495,-46.3643,SE,333,230,4
316443,0,9,10,0,0,0,0,2,17,2,19,37,57,6,13,MG,0,0,0,3937.0,14261.0,14383.0,18434.0,1552.0,52566.0,17481.37,3007,-21.0741,-42.635,SE,133,110,1
316447,0,79,105,0,1,2,1,3,7,5,8,44,77,5,15,MG,0,0,0,6792.0,3451.0,22671.0,30653.0,2507.0,66073.0,10079.81,6555,-19.5001,-41.9796,SE,431,178,7
316480,0,88,1,0,1,0,0,0,8,1,2,6,12,3,11,MG,0,0,0,2251.0,652.0,5456.0,11908.0,498.0,20766.0,13788.93,1506,-19.293,-43.1749,SE,59,67,2
316540,0,86,34,0,1,9,0,3,68,7,20,16,43,8,18,MG,0,0,0,9346.0,14691.0,46268.0,30560.0,10495.0,111360.0,16069.25,6930,-22.7414,-45.7383,SE,367,187,0
316556,0,98,92,2,0,0,0,0,5,1,6,34,45,6,9,MG,0,0,0,3701.0,2304.0,9032.0,15683.0,962.0,31682.0,12032.64,2633,-20.1013,-42.8487,SE,83,123,1
316560,0,6,57,0,0,1,0,0,0,0,1,11,16,4,10,MG,0,0,0,3716.0,3902.0,10188.0,13449.0,1755.0,33011.0,16464.27,2005,-21.799,-42.9427,SE,131,76,3
316590,0,21,15,0,1,3,0,0,6,3,9,41,54,3,15,MG,0,0,0,54571.0,3652.0,13537.0,21530.0,1992.0,95281.0,22926.21,4156,-17.947,-43.225,SE,195,146,1
316600,0,71,16,0,1,0,0,0,33,3,14,27,42,7,18,MG,0,0,0,10751.0,1907.0,28020.0,26667.0,3175.0,70520.0,12187.98,5786,-20.7977,-43.3398,SE,291,224,5
316610,0,114,4,0,1,0,0,2,35,0,57,91,152,5,11,MG,0,0,0,7336.0,1714.0,7782.0,18737.0,782.0,36352.0,10318.43,3523,-18.8914,-43.0802,SE,207,145,5
316630,0,95,101,6,1,0,0,1,29,2,2,134,137,11,29,MG,0,0,0,5218.0,5425.0,20415.0,30907.0,2924.0,64889.0,8857.4,7326,-20.4753,-42.4831,SE,513,233,5
316660,0,12,19,0,0,0,0,0,0,2,1,3,4,4,5,MG,0,0,0,3794.0,998.0,4352.0,9387.0,576.0,19107.0,24465.21,781,-19.4381,-45.8,SE,27,27,0
316700,0,6,0,0,0,0,0,0,8,0,2,30,32,4,9,MG,0,0,0,6430.0,868.0,8299.0,12782.0,918.0,29297.0,14924.81,1963,-21.8862,-44.5129,SE,104,73,0
316555,0,152,239,0,1,0,2,10,8,4,8,140,148,8,12,MG,0,0,0,18421.0,2302.0,19456.0,47172.0,2748.0,90098.0,7350.15,12258,-17.6007,-42.159,SE,764,306,15
316730,0,46,38,0,1,0,0,1,3,2,14,115,133,4,7,MG,0,0,0,3613.0,1316.0,8174.0,14049.0,859.0,28011.0,12388.82,2261,-21.162,-43.2132,SE,114,79,1
316740,0,52,9,1,1,1,0,0,45,1,0,46,51,10,20,MG,0,0,0,18678.0,27964.0,37864.0,29654.0,7169.0,121329.0,19450.06,6238,-22.0279,-45.8389,SE,323,261,4
316770,0,103,65,6,4,0,5,2,13,3,11,32,50,11,20,MG,1,0,0,5290.0,2487.0,19304.0,26642.0,2053.0,55776.0,10044.3,5553,-19.235,-42.098,SE,286,241,6
316780,0,76,9,2,3,4,0,1,28,1,0,23,24,2,11,MG,0,0,0,7674.0,4341.0,23408.0,28929.0,2723.0,67075.0,10904.66,6151,-22.0559,-45.0468,SE,314,232,1
316820,0,7,14,0,3,0,0,0,1,1,0,5,6,3,8,MG,0,0,0,13750.0,1384.0,7508.0,12831.0,916.0,36390.0,19407.96,1875,-19.888,-46.0204,SE,58,52,0
316890,0,47,190,3,1,5,0,2,46,1,66,113,180,13,33,MG,0,0,0,62638.0,28677.0,77540.0,33914.0,21374.0,224142.0,34589.86,6480,-19.0042,-45.963,SE,375,282,5
316910,0,43,6,0,3,3,0,2,25,3,7,41,74,6,15,MG,0,0,0,5873.0,11771.0,30701.0,27635.0,5590.0,81571.0,13034.69,6258,-22.7426,-46.3732,SE,329,237,7
316980,0,73,27,0,2,0,3,1,71,2,23,21,45,5,14,MG,0,0,0,33508.0,6090.0,30585.0,24537.0,5178.0,99896.0,19820.72,5040,-21.8738,-45.7863,SE,306,189,5
317052,0,432,416,11,2,1,1,4,5,3,26,153,208,13,27,MG,0,0,0,20083.0,5455.0,33908.0,67305.0,7312.0,134063.0,7949.17,16865,-16.1245,-45.741,SE,600,215,9
317057,0,202,275,13,2,3,0,2,7,5,0,39,59,4,20,MG,1,0,0,2133.0,3831.0,29332.0,29644.0,5499.0,70440.0,10870.3,6480,-19.5992,-42.2953,SE,336,238,5
317060,0,33,15,0,0,2,0,2,1,0,25,22,59,6,10,MG,0,0,0,14492.0,2718.0,14837.0,15203.0,2157.0,49408.0,22948.36,2153,-20.3337,-46.3692,SE,110,87,2
317065,0,160,10,1,1,2,0,1,0,2,10,47,63,10,16,MG,0,0,1,9369.0,3350.0,12069.0,24622.0,1437.0,50847.0,10155.15,5007,-15.4016,-42.3096,SE,338,102,1
317103,0,41,91,1,2,0,6,6,13,20,40,65,114,11,20,MG,0,0,1,20198.0,4177.0,18002.0,39940.0,3557.0,85873.0,9179.42,9355,-15.5927,-43.607,SE,669,273,11
317107,0,128,97,0,0,0,2,1,14,2,12,49,66,7,15,MG,0,0,0,36253.0,13490.0,18587.0,27038.0,2748.0,98117.0,17153.32,5720,-17.3978,-42.7311,SE,267,147,5
317115,0,156,2,3,0,1,0,0,5,0,3,10,15,3,16,MG,0,0,0,5541.0,1430.0,10437.0,22695.0,1292.0,41394.0,8554.2,4839,-20.0411,-42.2692,SE,274,165,8
317170,0,50,3,0,1,11,4,4,43,3,69,123,192,11,22,MG,0,0,0,26931.0,4889.0,56797.0,36510.0,4878.0,130005.0,14987.91,8674,-22.3269,-45.0968,SE,470,351,6
317220,0,23,7,0,0,1,0,0,9,0,14,42,63,2,5,MG,0,0,0,3526.0,2765.0,6916.0,13796.0,1118.0,28122.0,11019.42,2552,-22.5373,-45.363,SE,120,114,0
320180,0,48,27,0,0,2,1,0,6,2,0,0,0,10,19,ES,0,0,0,11201.0,4788.0,19086.0,25917.0,2889.0,63881.0,14842.3,4304,-20.6234,-41.6941,SE,280,98,2
350080,0,27,107,0,3,0,0,1,20,1,9,4,13,2,17,SP,0,0,0,5394.0,13424.0,32536.0,21037.0,14518.0,86908.0,20861.37,4166,-21.9532,-51.4144,SE,240,181,9
350350,0,15,27,0,0,0,0,0,1,7,1,1,3,5,24,SP,1,0,0,4783.0,1508.0,18174.0,20066.0,1780.0,46311.0,11917.32,3886,-22.5791,-44.6996,SE,225,210,2
350395,0,34,80,0,1,0,0,0,16,2,0,2,2,2,16,SP,0,0,0,8124.0,1797.0,10076.0,12220.0,1087.0,33305.0,18279.34,1822,-20.159,-50.7269,SE,112,70,0
350500,0,12,4,0,0,7,2,2,9,1,0,0,0,4,14,SP,0,0,0,18980.0,2920.0,19850.0,18255.0,1859.0,61864.0,17833.37,3469,-23.6289,-49.5638,SE,228,136,4
350720,0,3,50,0,0,1,0,0,8,0,0,0,0,2,10,SP,0,0,0,11070.0,7220.0,12187.0,9508.0,2273.0,42258.0,50487.32,837,-22.2695,-50.5446,SE,60,30,0
351330,0,7,220,0,0,6,0,1,0,2,0,0,0,4,18,SP,0,0,0,19234.0,3321.0,55896.0,14369.0,10985.0,103805.0,50074.55,2073,-22.7423,-50.7928,SE,117,80,2
351530,0,34,144,2,3,2,0,1,10,1,0,9,9,2,13,SP,0,0,0,13924.0,2683.0,15035.0,17174.0,1822.0,50638.0,18307.13,2766,-22.4879,-51.66,SE,196,96,0
351565,0,49,19,0,3,5,0,0,13,2,8,18,28,2,14,SP,0,0,0,24689.0,2864.0,22044.0,12504.0,3159.0,65260.0,38030.07,1716,-22.3594,-49.5224,SE,90,63,1
351800,0,69,85,4,1,6,0,0,45,1,1,7,8,4,15,SP,0,0,0,4785.0,2442.0,12793.0,12771.0,1323.0,34114.0,17057.04,2000,-20.0751,-50.3415,SE,97,97,1
351885,0,88,659,9,3,7,5,5,9,6,4,28,34,10,38,SP,1,0,0,90914.0,16440.0,70002.0,42365.0,14552.0,234272.0,30599.83,7656,-21.4949,-48.036,SE,498,276,7
351900,0,79,440,2,6,6,5,5,7,3,0,1,1,16,49,SP,0,0,0,61240.0,56385.0,99893.0,38731.0,22091.0,278340.0,29219.01,9526,-22.0043,-50.3912,SE,521,336,8
351950,0,17,630,1,1,11,1,2,5,9,2,3,5,7,35,SP,0,0,0,30597.0,10931.0,82297.0,29927.0,16592.0,170343.0,21971.29,7753,-22.818,-50.0729,SE,349,265,4
352080,0,22,247,0,0,8,0,1,2,2,0,0,0,2,16,SP,0,0,0,6322.0,6447.0,88247.0,19526.0,13970.0,134511.0,33703.63,3991,-21.77,-50.9619,SE,175,151,0
352110,0,50,262,1,6,2,0,0,17,6,7,49,67,8,32,SP,1,0,0,16710.0,211959.0,154544.0,35158.0,56409.0,474780.0,62918.04,7546,-22.436,-47.7155,SE,459,219,5
352265,0,43,4,1,4,6,2,5,15,2,11,23,34,5,11,SP,0,0,0,3142.0,1966.0,17260.0,21548.0,1894.0,45809.0,10801.45,4241,-24.5739,-49.1688,SE,328,143,4
352370,0,4,529,1,3,2,0,0,3,0,1,0,1,6,24,SP,1,0,0,30092.0,7204.0,34315.0,28356.0,3272.0,103238.0,15885.28,6499,-20.6421,-47.2198,SE,349,210,4
352380,0,143,132,1,1,9,1,4,45,7,1,12,14,6,22,SP,0,0,0,31256.0,11897.0,59436.0,28124.0,7775.0,138488.0,17662.02,7841,-21.7313,-46.9747,SE,441,287,5
352585,0,64,29,1,0,6,0,1,2,1,3,10,13,5,17,SP,1,0,0,13315.0,39929.0,34533.0,18188.0,17194.0,123160.0,36578.45,3367,-23.0888,-47.7872,SE,199,81,1
352630,0,254,7,2,3,3,0,2,23,7,11,79,93,8,22,SP,1,0,0,7011.0,3168.0,26878.0,22474.0,2371.0,61903.0,12643.55,4896,-23.0851,-45.1948,SE,206,210,0
352660,0,52,212,0,0,1,0,0,20,7,0,0,0,5,18,SP,1,0,0,3672.0,20582.0,38117.0,30311.0,10711.0,103394.0,14241.56,7260,-22.5705,-44.9027,SE,493,215,7
352725,0,6,217,0,0,0,1,1,15,1,0,0,0,5,14,SP,0,0,0,5458.0,1826.0,11914.0,14644.0,1259.0,35101.0,15334.5,2289,-20.9665,-50.2267,SE,99,117,3
352750,0,41,36,0,0,1,0,3,0,2,3,2,5,3,11,SP,0,0,0,15892.0,2737.0,17521.0,15739.0,2043.0,53932.0,22527.97,2394,-22.4299,-49.5224,SE,130,80,1
352830,0,58,128,0,1,3,0,0,22,5,2,3,5,5,17,SP,0,0,0,34399.0,4533.0,33671.0,18965.0,3866.0,95433.0,30597.45,3119,-20.644,-50.2259,SE,158,166,2
352950,0,144,969,4,6,55,2,9,32,3,31,98,131,6,23,SP,0,0,0,14175.0,46712.0,69394.0,30255.0,17549.0,178085.0,32438.03,5490,-21.1841,-49.5791,SE,355,218,2
352965,0,17,88,3,0,4,0,3,8,8,0,0,0,2,15,SP,0,0,0,28211.0,2657.0,13791.0,14016.0,1471.0,60146.0,31523.14,1908,-19.9698,-50.617,SE,139,83,2
353230,0,62,44,0,0,0,1,0,17,3,0,4,5,7,17,SP,1,0,0,7056.0,2678.0,29033.0,32333.0,2491.0,73592.0,11048.15,6661,-23.3711,-45.4472,SE,325,263,2
353284,0,30,354,1,1,1,2,0,15,1,0,0,0,4,17,SP,0,0,0,11376.0,2155.0,10921.0,12868.0,1093.0,38413.0,20421.7,1881,-20.386,-50.9489,SE,82,97,1
